STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME_x,LSAD,ALAND,AWATER,geometry,NAME_y,pov_level_estimate,med_inc_estimate,pov_level_moe,med_inc_moe,census_tract,counts
36,047,045600,1400000US36047045600,36047045600,456,CT,153654,0,"POLYGON ((-73.968929 40.629231, -73.968001 40.629332999999995, -73.96707599999999 40.629435, -73.96607399999999 40.629545, -73.965625 40.627154999999995, -73.965173 40.624766, -73.96472 40.622372999999996, -73.96571899999999 40.622264, -73.966645 40.622163, -73.967553 40.626943999999995, -73.96847799999999 40.626841, -73.968929 40.629231))","Census Tract 456, Kings County, New York",2202,68056,380,20085,36047045600,3
36,047,051700,1400000US36047051700,36047051700,517,CT,187367,0,"POLYGON ((-73.958416 40.719189, -73.955443 40.721945999999996, -73.954776 40.72246, -73.951646 40.723486, -73.95064599999999 40.721705, -73.95271 40.720451, -73.953469 40.719798, -73.95525099999999 40.71814, -73.955844 40.717589, -73.95713099999999 40.718388, -73.958416 40.719189))","Census Tract 517, Kings County, New York",2857,171375,433,25027,36047051700,3
36,081,001000,1400000US36081001000,36081001000,10,CT,161256,0,"POLYGON ((-73.86214799999999 40.69215, -73.860896 40.692318, -73.85909699999999 40.692519, -73.85732 40.692623, -73.856645 40.691015, -73.85619 40.689758999999995, -73.85873699999999 40.689040999999996, -73.86134899999999 40.688694999999996, -73.861657 40.690047, -73.861811 40.690723999999996, -73.86214799999999 40.69215))","Census Tract 10, Queens County, New York",4834,105022,829,37635,36081001000,1
36,081,005500,1400000US36081005500,36081005500,55,CT,165967,0,"POLYGON ((-73.93029899999999 40.754548, -73.928956 40.756212999999995, -73.92815399999999 40.755835999999995, -73.926554 40.755086, -73.924157 40.753961, -73.92562699999999 40.752137, -73.926469 40.752069, -73.928742 40.752041999999996, -73.931252 40.753375, -73.93029899999999 40.754548))","Census Tract 55, Queens County, New York",1215,90938,273,62445,36081005500,1
36,081,010100,1400000US36081010100,36081010100,101,CT,172758,0,"POLYGON ((-73.919113 40.780322999999996, -73.91796599999999 40.781256, -73.91582 40.779748, -73.915131 40.779261, -73.914445 40.778774999999996, -73.91238299999999 40.77731, -73.914548 40.775548, -73.91592 40.77652, -73.917301 40.777471, -73.917985 40.777978, -73.920127 40.779489, -73.919113 40.780322999999996))","Census Tract 101, Queens County, New York",2463,95978,639,11946,36081010100,2
36,081,014201,1400000US36081014201,36081014201,142.01,CT,210913,0,"POLYGON ((-73.827953 40.70229, -73.822459 40.703655999999995, -73.82211199999999 40.701847, -73.82250499999999 40.701757, -73.82124999999999 40.699698999999995, -73.82630999999999 40.698257999999996, -73.827473 40.700638, -73.827252 40.700677, -73.827953 40.70229))","Census Tract 142.01, Queens County, New York",4534,67351,988,27937,36081014201,3
36,081,071303,1400000US36081071303,36081071303,713.03,CT,140652,0,"POLYGON ((-73.853588 40.727135, -73.851778 40.727697, -73.84924699999999 40.728449999999995, -73.849126 40.727717999999996, -73.848882 40.727025, -73.84808199999999 40.72573, -73.846871 40.724557999999995, -73.846544 40.723889, -73.84733 40.722933, -73.849147 40.723883, -73.84979899999999 40.724402, -73.85042 40.725038, -73.85163299999999 40.726200999999996, -73.852448 40.726704999999995, -73.853588 40.727135))","Census Tract 713.03, Queens County, New York",5854,89412,776,8131,36081071303,3
36,081,071702,1400000US36081071702,36081071702,717.02,CT,226987,0,"POLYGON ((-73.86903699999999 40.732849, -73.864618 40.734271, -73.86283999999999 40.734798999999995, -73.861064 40.735313999999995, -73.85886599999999 40.735938999999995, -73.85877099999999 40.735785, -73.85863499999999 40.735471, -73.857993 40.734334, -73.857652 40.733668, -73.859887 40.733002, -73.863424 40.731950999999995, -73.864479 40.731089, -73.866075 40.731694, -73.866782 40.731656, -73.86826099999999 40.732486, -73.868352 40.732527, -73.86903699999999 40.732849))","Census Tract 717.02, Queens County, New York",4287,79292,425,20715,36081071702,2
36,081,075701,1400000US36081075701,36081075701,757.01,CT,197647,0,"POLYGON ((-73.837957 40.720313, -73.838298 40.720979, -73.837025 40.721357999999995, -73.83596299999999 40.721677, -73.834959 40.719412, -73.83348099999999 40.718333, -73.829796 40.715565999999995, -73.831385 40.714529, -73.832231 40.71512, -73.833567 40.716142999999995, -73.83496199999999 40.717172, -73.837015 40.718331, -73.83792 40.71875, -73.839812 40.719601999999995, -73.837957 40.720313))","Census Tract 757.01, Queens County, New York",4877,99954,796,16534,36081075701,6
36,081,098700,1400000US36081098700,36081098700,987,CT,667301,731613,"POLYGON ((-73.813805 40.788841, -73.811523 40.78937, -73.81257699999999 40.792004999999996, -73.81295999999999 40.792966, -73.81356099999999 40.794464, -73.813019 40.795952, -73.810436 40.795009, -73.81043799999999 40.796644, -73.81014499999999 40.797146999999995, -73.81129899999999 40.805397, -73.799745 40.802199, -73.800037 40.796245, -73.802785 40.795618, -73.803248 40.79444, -73.804126 40.794508, -73.804462 40.792076, -73.80733099999999 40.791551999999996, -73.807622 40.789460999999996, -73.807974 40.786892, -73.806277 40.786299, -73.813374 40.787155999999996, -73.813805 40.788841))","Census Tract 987, Queens County, New York",2806,92500,341,24438,36081098700,3
36,081,129104,1400000US36081129104,36081129104,1291.04,CT,708262,0,"POLYGON ((-73.757353 40.741116, -73.753473 40.742405, -73.75139 40.740193999999995, -73.749968 40.739746, -73.743962 40.740789, -73.743719 40.739383, -73.743375 40.738884999999996, -73.743068 40.738441, -73.740195 40.739031, -73.740291 40.738517, -73.741676 40.736827, -73.74260199999999 40.736632, -73.746541 40.735777999999996, -73.752658 40.734732, -73.755196 40.734302, -73.756216 40.736543, -73.755532 40.737272, -73.756343 40.738993, -73.757353 40.741116))","Census Tract 1291.04, Queens County, New York",4384,96711,589,17567,36081129104,2
36,085,000300,1400000US36085000300,36085000300,3,CT,377461,2125639,"POLYGON ((-74.079206 40.643431, -74.074681 40.644577999999996, -74.073708 40.645129999999995, -74.0735657672983 40.645519979277, -74.0714969563533 40.643216654025395, -74.0704037402149 40.64199951413, -74.0697 40.641216, -74.06931470005028 40.638035534050296, -74.072575 40.637972, -74.07683999999999 40.63775, -74.077899 40.638093999999995, -74.078846 40.641995, -74.078198 40.642115, -74.079206 40.643431))","Census Tract 3, Richmond County, New York",2166,66938,232,11042,36085000300,4
36,085,014608,1400000US36085014608,36085014608,146.08,CT,448628,0,"POLYGON ((-74.160968 40.56146, -74.156846 40.5628, -74.155851 40.563773999999995, -74.153924 40.559384, -74.15301199999999 40.557331, -74.15207199999999 40.555217, -74.15583 40.554272, -74.15767199999999 40.554058, -74.159542 40.558214, -74.160968 40.56146))","Census Tract 146.08, Richmond County, New York",3304,114205,523,35683,36085014608,1
36,047,052500,1400000US36047052500,36047052500,525,CT,124145,0,"POLYGON ((-73.96257299999999 40.708535, -73.962414 40.709351999999996, -73.96229199999999 40.709921, -73.962035 40.710361999999996, -73.960381 40.710004, -73.95842499999999 40.710192, -73.95662399999999 40.710384, -73.957488 40.70908, -73.957904 40.708427, -73.958152 40.708041, -73.958456 40.707252, -73.959395 40.707352, -73.96114399999999 40.707524, -73.962743 40.707685, -73.96257299999999 40.708535))","Census Tract 525, Kings County, New York",3321,28050,791,13029,36047052500,8
36,047,014700,1400000US36047014700,36047014700,147,CT,105979,0,"POLYGON ((-73.990635 40.660579, -73.99005199999999 40.661139, -73.988924 40.662282999999995, -73.98876899999999 40.662431999999995, -73.987296 40.660441999999996, -73.988428 40.65925, -73.990188 40.657601, -73.99238299999999 40.658899, -73.990635 40.660579))","Census Tract 147, Kings County, New York",2655,109602,387,19932,36047014700,1
36,047,018000,1400000US36047018000,36047018000,180,CT,176116,0,"POLYGON ((-74.009078 40.608377999999995, -74.006014 40.611325, -74.003425 40.609969, -74.00485499999999 40.608594, -74.006625 40.606895, -74.008369 40.605216999999996, -74.010823 40.606701, -74.009078 40.608377999999995))","Census Tract 180, Kings County, New York",3253,59033,855,23058,36047018000,3
36,047,024200,1400000US36047024200,36047024200,242,CT,191453,0,"POLYGON ((-73.996557 40.627641, -73.996115 40.629231999999995, -73.99075599999999 40.625997999999996, -73.98830199999999 40.624514, -73.990094 40.622789, -73.99255 40.624274, -73.994325 40.625343, -73.994649 40.625698, -73.996788 40.626826, -73.996557 40.627641))","Census Tract 242, Kings County, New York",2618,55069,434,7166,36047024200,1
36,047,025200,1400000US36047025200,36047025200,252,CT,181275,0,"POLYGON ((-73.99492 40.621994, -73.994293 40.622597, -73.99184 40.621111, -73.989566 40.619738, -73.98743499999999 40.618455, -73.988066 40.617852, -73.988688 40.617249, -73.99079499999999 40.618522999999996, -73.991518 40.617819, -73.993877 40.619156, -73.996393 40.620582, -73.99492 40.621994))","Census Tract 252, Kings County, New York",5501,49815,760,13543,36047025200,4
36,047,026100,1400000US36047026100,36047026100,261,CT,199418,0,"POLYGON ((-73.948914 40.693905, -73.946078 40.69423, -73.943243 40.694558, -73.9431 40.693822999999995, -73.942951 40.693090999999995, -73.942662 40.691624, -73.942516 40.690892, -73.948185 40.690242, -73.948331 40.690974, -73.948622 40.69244, -73.948914 40.693905))","Census Tract 261, Kings County, New York",5353,65957,677,19317,36047026100,5
36,047,030000,1400000US36047030000,36047030000,300,CT,195051,0,"POLYGON ((-73.991599 40.600581, -73.989395 40.599255, -73.988658 40.598800000000004, -73.985266 40.596744, -73.985061 40.595670999999996, -73.98501499999999 40.595413, -73.984678 40.593658999999995, -73.986019 40.594446, -73.98822299999999 40.595776, -73.990421 40.597104, -73.991163 40.597553999999995, -73.993363 40.598889, -73.991599 40.600581))","Census Tract 300, Kings County, New York",4415,64881,735,28530,36047030000,3
36,047,024000,1400000US36047024000,36047024000,240,CT,169751,0,"POLYGON ((-73.997359 40.629985999999995, -73.995617 40.631667, -73.99546 40.631575, -73.99341299999999 40.630336, -73.99121199999999 40.629006, -73.989009 40.627676, -73.990175 40.626557, -73.99075599999999 40.625997999999996, -73.996115 40.629231999999995, -73.997359 40.629985999999995))","Census Tract 240, Kings County, New York",5920,42885,1096,11654,36047024000,1
36,047,072000,1400000US36047072000,36047072000,720,CT,158228,0,"POLYGON ((-73.924005 40.628567, -73.920418 40.630904, -73.918604 40.632096, -73.918162 40.628005, -73.91799499999999 40.626458, -73.920869 40.626250999999996, -73.92111899999999 40.628586, -73.924298 40.628386, -73.924005 40.628567))","Census Tract 720, Kings County, New York",2109,66285,390,14620,36047072000,1
36,047,084600,1400000US36047084600,36047084600,846,CT,166530,0,"POLYGON ((-73.929599 40.644433, -73.925721 40.644673999999995, -73.925382 40.642384, -73.925743 40.640014, -73.92910599999999 40.639795, -73.929355 40.642134, -73.929599 40.644433))","Census Tract 846, Kings County, New York",1905,53281,272,18136,36047084600,2
36,047,037402,1400000US36047037402,36047037402,374.02,CT,301498,0,"POLYGON ((-73.97440999999999 40.585758, -73.974227 40.588705999999995, -73.974217 40.590111, -73.972976 40.590241, -73.97115099999999 40.590443, -73.970224 40.59054, -73.96982299999999 40.588426999999996, -73.96942299999999 40.586307, -73.96906299999999 40.584, -73.970846 40.583819999999996, -73.974638 40.583113999999995, -73.97440999999999 40.585758))","Census Tract 374.02, Kings County, New York",4967,44472,707,22277,36047037402,1
36,081,002200,1400000US36081002200,36081002200,22,CT,147490,0,"POLYGON ((-73.85266399999999 40.697572, -73.851838 40.697682, -73.84947799999999 40.698195999999996, -73.848941 40.697556999999996, -73.84773299999999 40.694775, -73.849132 40.694506, -73.84956199999999 40.694421999999996, -73.85104799999999 40.694067, -73.852165 40.693661, -73.85256799999999 40.694782, -73.85283 40.69614, -73.85266399999999 40.697572))","Census Tract 22, Queens County, New York",2587,66215,381,11852,36081002200,1
36,081,008100,1400000US36081008100,36081008100,81,CT,112317,0,"POLYGON ((-73.935771 40.76905, -73.934246 40.771029, -73.933515 40.772012, -73.93268499999999 40.7727, -73.93077199999999 40.772107999999996, -73.930126 40.772113999999995, -73.93127799999999 40.771516, -73.932726 40.769698999999996, -73.93344499999999 40.768817999999996, -73.934935 40.767013, -73.936184 40.767692, -73.935771 40.76905))","Census Tract 81, Queens County, New York",1080,81615,227,27798,36081008100,1
36,081,014202,1400000US36081014202,36081014202,142.02,CT,618133,0,"POLYGON ((-73.82630999999999 40.698257999999996, -73.82124999999999 40.699698999999995, -73.82250499999999 40.701757, -73.82211199999999 40.701847, -73.822459 40.703655999999995, -73.817544 40.702656999999995, -73.81685999999999 40.702444, -73.81647699999999 40.70245, -73.814499 40.698496999999996, -73.81442899999999 40.698335, -73.814201 40.697911, -73.81371899999999 40.697153, -73.813943 40.697147, -73.815316 40.696822, -73.816174 40.696583, -73.821069 40.69578, -73.82583199999999 40.694448, -73.827528 40.697918, -73.82630999999999 40.698257999999996))","Census Tract 142.02, Queens County, New York",2267,67450,431,46665,36081014202,2
36,081,018102,1400000US36081018102,36081018102,181.02,CT,96555,0,"POLYGON ((-73.923316 40.743856, -73.922989 40.745438, -73.922653 40.747107, -73.921724 40.746998999999995, -73.92079799999999 40.746891, -73.921132 40.745224, -73.92145099999999 40.743634, -73.92151199999999 40.743325, -73.921883 40.741478, -73.923739 40.741692, -73.923316 40.743856))","Census Tract 181.02, Queens County, New York",3389,83523,548,9181,36081018102,2
36,081,076902,1400000US36081076902,36081076902,769.02,CT,101240,0,"POLYGON ((-73.836727 40.71574, -73.83496199999999 40.717172, -73.833567 40.716142999999995, -73.832231 40.71512, -73.831385 40.714529, -73.83098199999999 40.71431, -73.833634 40.712989, -73.83376299999999 40.71313, -73.835517 40.714650999999996, -73.836727 40.71574))","Census Tract 769.02, Queens County, New York",1168,98438,148,27671,36081076902,1
36,085,012804,1400000US36085012804,36085012804,128.04,CT,897166,342703,"POLYGON ((-74.111482 40.568763, -74.109762 40.570468, -74.108739 40.569992, -74.100788 40.566015, -74.095438 40.563412, -74.0946360825336 40.562831711475894, -74.0984213954874 40.559251282202005, -74.09921766378629 40.5584981126854, -74.09951794921389 40.5582140804934, -74.104845 40.561596, -74.11014 40.564311, -74.113762 40.566497, -74.111482 40.568763))","Census Tract 128.04, Richmond County, New York",4565,84706,784,21895,36085012804,1
36,047,082400,1400000US36047082400,36047082400,824,CT,214344,0,"POLYGON ((-73.952469 40.65067, -73.94957099999999 40.650807, -73.948591 40.650855, -73.947656 40.650898999999995, -73.946674 40.650948, -73.94626 40.647006, -73.94724099999999 40.646964, -73.949152 40.646885999999995, -73.95205 40.646771, -73.95218899999999 40.648021, -73.95236299999999 40.649668999999996, -73.952469 40.65067))","Census Tract 824, Kings County, New York",5104,51419,769,8353,36047082400,3
36,047,033900,1400000US36047033900,36047033900,339,CT,180739,0,"POLYGON ((-73.94748 40.67238, -73.94471 40.672228, -73.94194499999999 40.672078, -73.939177 40.671926, -73.93640599999999 40.671774, -73.93648999999999 40.670885999999996, -73.93656899999999 40.670041, -73.939337 40.670192, -73.942106 40.670342, -73.944872 40.670504, -73.947642 40.670663999999995, -73.94748 40.67238))","Census Tract 339, Kings County, New York",4687,51950,580,25442,36047033900,2
36,047,011400,1400000US36047011400,36047011400,114,CT,167792,0,"POLYGON ((-74.002091 40.639224999999996, -74.001508 40.639784999999996, -74.000925 40.640346, -74.00034099999999 40.640905, -73.999757 40.641467, -73.99917599999999 40.642026, -73.996974 40.640693999999996, -73.99551 40.63981, -73.99622699999999 40.639331, -73.99694199999999 40.638853, -73.998374 40.637893, -73.99909099999999 40.637415, -73.99980699999999 40.636936, -74.00267199999999 40.638667, -74.002091 40.639224999999996))","Census Tract 114, Kings County, New York",3119,53148,749,12502,36047011400,4
36,047,012801,1400000US36047012801,36047012801,128.01,CT,114974,0,"POLYGON ((-74.015748 40.631765, -74.01513899999999 40.633216999999995, -74.010004 40.630113, -74.011428 40.629162, -74.012142 40.628684, -74.01490299999999 40.630353, -74.016048 40.631032999999995, -74.015748 40.631765))","Census Tract 128.01, Kings County, New York",2192,55607,351,20553,36047012801,1
36,047,013200,1400000US36047013200,36047013200,132,CT,155778,0,"POLYGON ((-74.018879 40.624303, -74.017842 40.626591, -74.01634299999999 40.630286, -74.016048 40.631032999999995, -74.01490299999999 40.630353, -74.012142 40.628684, -74.012858 40.628206999999996, -74.013572 40.627728, -74.016487 40.625775, -74.01797599999999 40.624787999999995, -74.018879 40.624303))","Census Tract 132, Kings County, New York",2418,86490,638,25182,36047013200,1
36,047,013400,1400000US36047013400,36047013400,134,CT,268236,0,"POLYGON ((-74.025071 40.630814, -74.02452 40.632166999999995, -74.022024 40.630987999999995, -74.01955 40.629855, -74.01925899999999 40.630559999999996, -74.018895 40.631443999999995, -74.01853 40.632334, -74.016956 40.631622, -74.016048 40.631032999999995, -74.01634299999999 40.630286, -74.017842 40.626591, -74.018639 40.627071, -74.01896099999999 40.626295999999996, -74.022959 40.628701, -74.025361 40.630109, -74.025071 40.630814))","Census Tract 134, Kings County, New York",4465,97351,646,22140,36047013400,2
36,081,051200,1400000US36081051200,36081051200,512,CT,375794,0,"POLYGON ((-73.754037 40.713879999999996, -73.74934499999999 40.715145, -73.747778 40.711437, -73.74681799999999 40.709132, -73.748018 40.708504999999995, -73.749472 40.7079, -73.747878 40.706303, -73.746591 40.705127999999995, -73.748897 40.704526, -73.75047099999999 40.705639999999995, -73.751212 40.707307, -73.75246 40.710316999999996, -73.753607 40.713071, -73.754037 40.713879999999996))","Census Tract 512, Queens County, New York",2686,87917,498,16912,36081051200,5
36,081,051500,1400000US36081051500,36081051500,515,CT,224365,0,"POLYGON ((-73.905181 40.728957, -73.902597 40.732104, -73.90108 40.733908, -73.90001 40.73485, -73.899022 40.735149, -73.899172 40.731359, -73.89924599999999 40.72905, -73.90024199999999 40.729019, -73.901226 40.728632, -73.90261799999999 40.729343, -73.90312 40.727374999999995, -73.905684 40.72855, -73.905181 40.728957))","Census Tract 515, Queens County, New York",3565,94289,618,14270,36081051500,1
36,081,012301,1400000US36081012301,36081012301,123.01,CT,591516,0,"POLYGON ((-73.90595499999999 40.776188, -73.903793 40.777957, -73.900167 40.778779, -73.89779 40.780727999999996, -73.89636999999999 40.779668, -73.894232 40.778154, -73.896565 40.776247, -73.893069 40.773869, -73.89522 40.771904, -73.896648 40.772914, -73.898809 40.771146, -73.90024 40.772151, -73.900955 40.772656, -73.90309599999999 40.774169, -73.90455299999999 40.775196, -73.90595499999999 40.776188))","Census Tract 123.01, Queens County, New York",2960,110433,643,13138,36081012301,1
36,081,012400,1400000US36081012400,36081012400,124,CT,197659,0,"POLYGON ((-73.835641 40.697829, -73.83484399999999 40.698268999999996, -73.83406599999999 40.698695, -73.8313 40.693058, -73.832148 40.692831, -73.834806 40.692071, -73.837167 40.696866, -73.835641 40.697829))","Census Tract 124, Queens County, New York",3381,73958,620,30160,36081012400,2
36,081,012500,1400000US36081012500,36081012500,125,CT,163049,0,"POLYGON ((-73.91977299999999 40.772315, -73.918897 40.771985, -73.91707699999999 40.773475, -73.915395 40.77229, -73.91431 40.771522999999995, -73.912893 40.770520999999995, -73.911673 40.769645, -73.910241 40.769427, -73.91094199999999 40.76885, -73.91194 40.76901, -73.913888 40.769324, -73.914874 40.76947, -73.915849 40.769633999999996, -73.916821 40.769791999999995, -73.918116 40.770029, -73.91770199999999 40.770392, -73.920076 40.772067, -73.91977299999999 40.772315))","Census Tract 125, Queens County, New York",1557,92361,224,26220,36081012500,1
36,081,013000,1400000US36081013000,36081013000,130,CT,187692,0,"POLYGON ((-73.84156399999999 40.701101, -73.83843 40.703385999999995, -73.836962 40.704212, -73.836619 40.70342, -73.837671 40.703024, -73.837424 40.70145, -73.836546 40.701706, -73.835922 40.700464, -73.83484399999999 40.698268999999996, -73.835641 40.697829, -73.837167 40.696866, -73.83805 40.698689, -73.838921 40.698433, -73.839762 40.700106, -73.840284 40.700939, -73.84156399999999 40.701101))","Census Tract 130, Queens County, New York",1861,65106,479,30131,36081013000,1
36,081,013200,1400000US36081013200,36081013200,132,CT,192356,0,"POLYGON ((-73.837671 40.703024, -73.836619 40.70342, -73.835483 40.703700999999995, -73.83460199999999 40.703927, -73.833917 40.702346999999996, -73.833021 40.70257, -73.832132 40.702794, -73.831521 40.701389999999996, -73.831037 40.700253, -73.83088599999999 40.700009, -73.832596 40.699481999999996, -73.83406599999999 40.698695, -73.83484399999999 40.698268999999996, -73.835922 40.700464, -73.836546 40.701706, -73.837424 40.70145, -73.837671 40.703024))","Census Tract 132, Queens County, New York",2031,81061,375,14350,36081013200,1
36,081,013800,1400000US36081013800,36081013800,138,CT,169755,0,"POLYGON ((-73.82968699999999 40.709348, -73.827722 40.710603, -73.827215 40.709995, -73.826532 40.708144999999995, -73.822979 40.706192, -73.82124999999999 40.704566, -73.819377 40.703871, -73.822459 40.703655999999995, -73.824441 40.704062, -73.828139 40.707963, -73.82968699999999 40.709348))","Census Tract 138, Queens County, New York",3815,74083,724,9603,36081013800,2
36,081,014300,1400000US36081014300,36081014300,143,CT,136506,0,"POLYGON ((-73.91449899999999 40.765856, -73.91194 40.76901, -73.91094199999999 40.76885, -73.911681 40.767962999999995, -73.910088 40.767204, -73.908492 40.766452, -73.910505 40.763979, -73.911305 40.764354, -73.912103 40.76473, -73.913701 40.76548, -73.91449899999999 40.765856))","Census Tract 143, Queens County, New York",3867,76607,563,21210,36081014300,6
36,081,015200,1400000US36081015200,36081015200,152,CT,185295,0,"POLYGON ((-73.81621 40.692732, -73.81452 40.693214999999995, -73.81512099999999 40.69444, -73.815709 40.695637999999995, -73.816174 40.696583, -73.815316 40.696822, -73.813943 40.697147, -73.81371899999999 40.697153, -73.811897 40.693962, -73.810749 40.691917, -73.810988 40.691855, -73.81271799999999 40.691407999999996, -73.81438399999999 40.690971999999995, -73.81522799999999 40.690733, -73.81621 40.692732))","Census Tract 152, Queens County, New York",2835,71986,530,7229,36081015200,2
36,081,015500,1400000US36081015500,36081015500,155,CT,147508,0,"POLYGON ((-73.92165899999999 40.757051, -73.919799 40.759349, -73.91788799999999 40.761694999999996, -73.915791 40.764268, -73.914992 40.763892, -73.91708899999999 40.76132, -73.916294 40.760945, -73.915493 40.760568, -73.91469599999999 40.760188, -73.91660399999999 40.757847999999996, -73.91740399999999 40.758224, -73.91820299999999 40.7586, -73.918998 40.758973999999995, -73.92086499999999 40.756678, -73.92165899999999 40.757051))","Census Tract 155, Queens County, New York",2219,93942,573,23530,36081015500,7
36,081,016800,1400000US36081016800,36081016800,168,CT,211385,0,"POLYGON ((-73.820421 40.682755, -73.81781099999999 40.683495, -73.816943 40.681757999999995, -73.816074 40.680006999999996, -73.81521599999999 40.678258, -73.814362 40.67651, -73.813869 40.675478, -73.817076 40.675796, -73.818707 40.679254, -73.819565 40.681007, -73.820421 40.682755))","Census Tract 168, Queens County, New York",3597,101146,664,15329,36081016800,1
36,081,045000,1400000US36081045000,36081045000,450,CT,172164,0,"POLYGON ((-73.807822 40.715911, -73.806324 40.71595, -73.803159 40.716277, -73.80278 40.715024, -73.802544 40.714611, -73.802111 40.713926, -73.801384 40.712674, -73.802593 40.712539, -73.806457 40.712056, -73.806654 40.71295, -73.806929 40.713643, -73.807422 40.714324999999995, -73.807774 40.715716, -73.807822 40.715911))","Census Tract 450, Queens County, New York",2272,128472,438,83238,36081045000,2
36,081,047200,1400000US36081047200,36081047200,472,CT,520868,0,"POLYGON ((-73.78499 40.719972, -73.780361 40.720527, -73.777385 40.722442, -73.77680099999999 40.721759999999996, -73.775511 40.719094, -73.77519699999999 40.718461, -73.774248 40.716516999999996, -73.77357099999999 40.71512, -73.77571499999999 40.714597999999995, -73.777123 40.714262, -73.778001 40.714051, -73.78058899999999 40.713428, -73.781234 40.714541, -73.781527 40.716190999999995, -73.783141 40.716434, -73.78379799999999 40.717918, -73.784346 40.719676, -73.78505299999999 40.719584, -73.78499 40.719972))","Census Tract 472, Queens County, New York",3613,100475,568,20597,36081047200,2
36,081,048400,1400000US36081048400,36081048400,484,CT,414677,0,"POLYGON ((-73.765714 40.716393, -73.76003 40.718847, -73.758327 40.719581999999996, -73.757257 40.718139, -73.755889 40.716299, -73.754701 40.71471, -73.754037 40.713879999999996, -73.756068 40.713504, -73.759222 40.713473, -73.76401899999999 40.713318, -73.764636 40.714957, -73.765714 40.716393))","Census Tract 484, Queens County, New York",4806,75106,857,18201,36081048400,4
36,081,053000,1400000US36081053000,36081053000,530,CT,230158,0,"POLYGON ((-73.75644199999999 40.697286, -73.75466899999999 40.697747, -73.752876 40.698212, -73.75196799999999 40.698449, -73.750193 40.698912, -73.748633 40.695445, -73.749144 40.695301, -73.751299 40.69471, -73.75170299999999 40.694597, -73.753958 40.693971, -73.75422999999999 40.693897, -73.75484 40.693728, -73.755532 40.695257, -73.75644199999999 40.697286))","Census Tract 530, Queens County, New York",2662,117333,606,42182,36081053000,1
36,081,053200,1400000US36081053200,36081053200,532,CT,189804,0,"POLYGON ((-73.752051 40.705228, -73.75047099999999 40.705639999999995, -73.74925 40.702928, -73.74772999999999 40.699553, -73.74619 40.696118999999996, -73.748633 40.695445, -73.750193 40.698912, -73.74930499999999 40.699141999999995, -73.750828 40.702515, -73.752051 40.705228))","Census Tract 532, Queens County, New York",2228,72500,377,26635,36081053200,1
36,081,055200,1400000US36081055200,36081055200,552,CT,417515,0,"POLYGON ((-73.756783 40.726306, -73.754548 40.727076, -73.752637 40.727987999999996, -73.750658 40.729195, -73.747338 40.732036, -73.746738 40.732583, -73.746674 40.731953, -73.745556 40.730637, -73.743764 40.730227, -73.742421 40.729918999999995, -73.744588 40.728586, -73.74891699999999 40.725764, -73.75191199999999 40.723946999999995, -73.753354 40.725144, -73.754969 40.72416, -73.75524399999999 40.724782999999995, -73.75671 40.726178999999995, -73.75688 40.726279, -73.756783 40.726306))","Census Tract 552, Queens County, New York",2941,75511,561,21153,36081055200,2
36,081,055700,1400000US36081055700,36081055700,557,CT,238756,0,"POLYGON ((-73.90249 40.700483999999996, -73.901327 40.700492, -73.9002 40.700500999999996, -73.89911599999999 40.700511, -73.898369 40.700517999999995, -73.896721 40.700617, -73.896271 40.700652999999996, -73.896096 40.700666999999996, -73.89438799999999 40.700784, -73.89384 40.70086, -73.89420199999999 40.700506999999995, -73.89578 40.698510999999996, -73.895585 40.697128, -73.896772 40.696799, -73.898382 40.696135999999996, -73.89888599999999 40.695389999999996, -73.900503 40.696739, -73.901219 40.697171, -73.90010199999999 40.698319, -73.900813 40.698741999999996, -73.902953 40.700005, -73.90249 40.700483999999996))","Census Tract 557, Queens County, New York",4289,81701,670,7450,36081055700,8
36,081,146700,1400000US36081146700,36081146700,1467,CT,354572,0,"POLYGON ((-73.779031 40.76238, -73.775469 40.762729, -73.770769 40.763193, -73.76834699999999 40.76343, -73.76640499999999 40.763619999999996, -73.768192 40.762837, -73.76751999999999 40.760492, -73.769337 40.760253999999996, -73.770275 40.760083, -73.772035 40.759636, -73.773781 40.759164999999996, -73.77740299999999 40.758213999999995, -73.778025 40.760403, -73.779031 40.76238))","Census Tract 1467, Queens County, New York",2828,104167,381,20133,36081146700,1
36,081,147900,1400000US36081147900,36081147900,1479,CT,914228,0,"POLYGON ((-73.752195 40.766017, -73.74439799999999 40.772044, -73.742037 40.773924, -73.739376 40.776013999999996, -73.738862 40.775573, -73.733893 40.772527, -73.73549299999999 40.770674, -73.73695 40.768906, -73.737539 40.768401999999995, -73.739638 40.766611, -73.740054 40.766286, -73.741259 40.765707, -73.744282 40.765358, -73.747062 40.76446, -73.74877 40.76408, -73.750722 40.766512, -73.753469 40.765445, -73.752195 40.766017))","Census Tract 1479, Queens County, New York",4639,78958,643,26075,36081147900,2
